Material;Material Document;Reference;Posting Date;Time of Entry;Quantity;Base Unit of Measure;Boxes;Pallets
Y301017600;4906052573;0084189203;19/12/2022;13:23:43;3;CU;1;0,0
Y301044700;4906052573;0084189203;19/12/2022;13:23:43;5;CU;1;0,0
Y301044700;4906052573;0084189203;19/12/2022;13:23:43;50;CU;8;0,0
Y301764100;4906052573;0084189203;19/12/2022;13:23:43;1;CU;0;0,0
Y301764100;4906052573;0084189203;19/12/2022;13:23:43;4;CU;0;0,0
Y301780800;4906052573;0084189203;19/12/2022;13:23:43;36;CU;3;0,0
Y301780800;4906052573;0084189203;19/12/2022;13:23:43;4;CU;0;0,0
Y301781200;4906052573;0084189203;19/12/2022;13:23:43;2;CU;0;0,0
Y301781200;4906052573;0084189203;19/12/2022;13:23:43;1;CU;0;0,0
Y302169400;4906052573;0084189203;19/12/2022;13:23:43;18;CU;3;0,0
70942960;4906052617;;19/12/2022;15:06:55;750;CU;750;N/A
Y0060901;4906052618;0084189098;19/12/2022;15:17:07;2;CU;0;0,0
Y000060808;4906052618;0084189098;19/12/2022;15:17:07;3;CU;1;0,0
Y000060808;4906052618;0084189098;19/12/2022;15:17:07;8;CU;1;0,0
Y000060909;4906052618;0084189098;19/12/2022;15:17:07;8;CU;1;0,0
Y300752506;4906052618;0084189098;19/12/2022;15:17:07;1;CU;0;0,0
Y301017000;4906052618;0084189098;19/12/2022;15:17:07;1;CU;0;0,0
Y301017000;4906052618;0084189098;19/12/2022;15:17:07;4;CU;1;0,0
Y301044706;4906052618;0084189098;19/12/2022;15:17:07;7;CU;1;0,0
Y301519801;4906052618;0084189098;19/12/2022;15:17:07;2;CU;0;0,0
Y301522002;4906052618;0084189098;19/12/2022;15:17:07;1;CU;0;0,0
Y301522002;4906052618;0084189098;19/12/2022;15:17:07;5;CU;1;0,0
Y301709100;4906052618;0084189098;19/12/2022;15:17:07;3;CU;1;0,0
Y301709100;4906052618;0084189098;19/12/2022;15:17:07;10;CU;2;0,0
Y301918000;4906052618;0084189098;19/12/2022;15:17:07;2;CU;0;0,0
7000205V;4906052619;0084188995;19/12/2022;15:17:13;6;CU;0;0,0
70017500;4906052619;0084188995;19/12/2022;15:17:13;1 320;CU;132;0,6
70017500;4906052619;0084188995;19/12/2022;15:17:13;3 990;CU;399;1,9
70020680;4906052619;0084188995;19/12/2022;15:17:13;38;CU;0;0,0
70020680;4906052619;0084188995;19/12/2022;15:17:13;6;CU;0;0,0
7002150A;4906052619;0084188995;19/12/2022;15:17:13;7;CU;1;0,0
70022040;4906052619;0084188995;19/12/2022;15:17:13;27;CU;1;0,0
7004066T;4906052619;0084188995;19/12/2022;15:17:13;1;CU;0;0,0
7004066T;4906052619;0084188995;19/12/2022;15:17:13;1;CU;0;0,0
7004161E;4906052619;0084188995;19/12/2022;15:17:13;12;CU;0;0,0
7004161E;4906052619;0084188995;19/12/2022;15:17:13;19;CU;0;0,0
7002708B;5000083589;4500037680;19/12/2022;22:06:57;1 760;CU;176;1,5
7002710P;5000083589;4500037680;19/12/2022;22:06:57;2 560;CU;128;2,0
70027600;5000083589;4500037680;19/12/2022;22:06:57;2 970;CU;297;1,0
70027640;5000083589;4500037680;19/12/2022;22:06:57;1 360;CU;68;1,5
70027740;5000083589;4500037680;19/12/2022;22:06:57;6 160;CU;308;7,0
70027770;5000083589;4500037680;19/12/2022;22:06:57;340;CU;17;0,1
7004127E;5000083589;4500037680;19/12/2022;22:06:57;800;CU;4;0,1
W302210500;5000083589;4500037680;19/12/2022;22:06:57;8 400;CU;840;7,0
W302304500;5000083589;4500037680;19/12/2022;22:06:57;80;CU;16;0,3
W302319900;5000083589;4500037680;19/12/2022;22:06:57;120;CU;6;0,1
W302374000;5000083589;4500037680;19/12/2022;22:06:57;5 600;CU;1120;3,5
W302374100;5000083589;4500037680;19/12/2022;22:06:57;4 875;CU;975;4,2
W302374200;5000083589;4500037680;19/12/2022;22:06:57;7 000;CU;1400;3,5
V302007200;5000083588;4500037681;19/12/2022;22:06:57;1 260;CU;90;1,0
7000801H;5000083599;4500037693;20/12/2022;07:36:59;380;CU;19;0,1
7000911D;5000083599;4500037693;20/12/2022;07:36:59;648;CU;9;0,1
7001028V;5000083599;4500037693;20/12/2022;07:36:59;200;CU;20;0,2
70027080;5000083599;4500037693;20/12/2022;07:36:59;7 200;CU;720;6,0
7002709C;5000083599;4500037693;20/12/2022;07:36:59;3 240;CU;324;3,0
7002709F;5000083599;4500037693;20/12/2022;07:36:59;960;CU;96;1,0
70027640;5000083599;4500037693;20/12/2022;07:36:59;80;CU;4;0,1
70027740;5000083599;4500037693;20/12/2022;07:36:59;4 400;CU;220;5,0
W302210500;5000083599;4500037693;20/12/2022;07:36:59;8 400;CU;840;7,0
V302007300;5000083627;4500037694;20/12/2022;08:06:59;2 520;CU;180;2,0
V302242900;5000083627;4500037694;20/12/2022;08:06:59;392;CU;392;7,0
V302372700;5000083627;4500037694;20/12/2022;08:06:59;1 512;CU;252;1,0
W302027201;5000083627;4500037694;20/12/2022;08:06:59;1 350;CU;270;0,8
Y00561G0;4906053004;0084189237;20/12/2022;08:51:59;318;CU;53;0,2
Y00561G0;4906053004;0084189237;20/12/2022;08:51:59;119;CU;20;0,1
Y000060808;4906053004;0084189237;20/12/2022;08:51:59;145;CU;24;0,1
Y000060808;4906053004;0084189237;20/12/2022;08:51:59;324;CU;54;0,1
Y000060909;4906053004;0084189237;20/12/2022;08:51:59;15;CU;3;0,0
Y300047300;4906053004;0084189237;20/12/2022;08:51:59;67;CU;11;0,0
Y301044700;4906053004;0084189237;20/12/2022;08:51:59;9;CU;2;0,0
W302191200;4906053010;;20/12/2022;09:51:59;25 380;CU;5076;15,8
X301091803;4906053167;;20/12/2022;13:35:00;17 000;CU;4250;9,4
X301480002;4906053167;;20/12/2022;13:35:00;10 800;CU;2700;7,9
X301495803;4906053167;;20/12/2022;13:35:00;13 600;CU;3400;10,0
Y00561G0;4906053168;0084189243;20/12/2022;13:37:00;27;CU;5;0,0
Y000060802;4906053168;0084189243;20/12/2022;13:37:00;48;CU;8;0,0
Y000060902;4906053168;0084189243;20/12/2022;13:37:00;17;CU;3;0,0
Y300047300;4906053168;0084189243;20/12/2022;13:37:00;9;CU;2;0,0
Y300752500;4906053168;0084189243;20/12/2022;13:37:00;18;CU;3;0,0
Y300752700;4906053168;0084189243;20/12/2022;13:37:00;13;CU;2;0,0
Y301017000;4906053168;0084189243;20/12/2022;13:37:00;8;CU;1;0,0
Y301017600;4906053168;0084189243;20/12/2022;13:37:00;49;CU;8;0,0
Y301017600;4906053168;0084189243;20/12/2022;13:37:00;17;CU;3;0,0
Y301017800;4906053168;0084189243;20/12/2022;13:37:00;26;CU;4;0,0
Y301044700;4906053168;0084189243;20/12/2022;13:37:00;20;CU;3;0,0
Y301044700;4906053168;0084189243;20/12/2022;13:37:00;18;CU;3;0,0
Y301322800;4906053168;0084189243;20/12/2022;13:37:00;12;CU;2;0,0
Y301343900;4906053168;0084189243;20/12/2022;13:37:00;3;CU;1;0,0
Y301765200;4906053168;0084189243;20/12/2022;13:37:00;26;CU;4;0,0
Y301780900;4906053168;0084189243;20/12/2022;13:37:00;9;CU;1;0,0
Y301781200;4906053168;0084189243;20/12/2022;13:37:00;4;CU;0;0,0
Y00561G0;4906053169;0084189246;20/12/2022;13:37:01;62;CU;10;0,0
Y00561G0;4906053169;0084189246;20/12/2022;13:37:01;3;CU;1;0,0
Y000060802;4906053169;0084189246;20/12/2022;13:37:01;62;CU;10;0,0
Y000060902;4906053169;0084189246;20/12/2022;13:37:01;79;CU;13;0,0
Y300047300;4906053169;0084189246;20/12/2022;13:37:01;17;CU;3;0,0
Y300047300;4906053169;0084189246;20/12/2022;13:37:01;1;CU;0;0,0
Y300752300;4906053169;0084189246;20/12/2022;13:37:01;4;CU;1;0,0
Y300752601;4906053169;0084189246;20/12/2022;13:37:01;4;CU;0;0,0
Y301017000;4906053169;0084189246;20/12/2022;13:37:01;66;CU;11;0,0
Y301017600;4906053169;0084189246;20/12/2022;13:37:01;2;CU;0;0,0
Y301017600;4906053169;0084189246;20/12/2022;13:37:01;60;CU;10;0,0
Y301017800;4906053169;0084189246;20/12/2022;13:37:01;38;CU;6;0,0
Y301044700;4906053169;0084189246;20/12/2022;13:37:01;96;CU;16;0,0
Y301044700;4906053169;0084189246;20/12/2022;13:37:01;3;CU;1;0,0
Y301322800;4906053169;0084189246;20/12/2022;13:37:01;1;CU;0;0,0
Y301343900;4906053169;0084189246;20/12/2022;13:37:01;30;CU;5;0,0
Y301764100;4906053169;0084189246;20/12/2022;13:37:01;9;CU;1;0,0
Y301764100;4906053169;0084189246;20/12/2022;13:37:01;22;CU;2;0,0
Y301765200;4906053169;0084189246;20/12/2022;13:37:01;30;CU;5;0,0
Y301765200;4906053169;0084189246;20/12/2022;13:37:01;1;CU;0;0,0
Y301780800;4906053169;0084189246;20/12/2022;13:37:01;9;CU;1;0,0
Y301780800;4906053169;0084189246;20/12/2022;13:37:01;12;CU;1;0,0
Y301780900;4906053169;0084189246;20/12/2022;13:37:01;10;CU;1;0,0
Y301780900;4906053169;0084189246;20/12/2022;13:37:01;16;CU;1;0,0
Y301781200;4906053169;0084189246;20/12/2022;13:37:01;17;CU;1;0,0
Y301781200;4906053169;0084189246;20/12/2022;13:37:01;5;CU;0;0,0
Y302169400;4906053169;0084189246;20/12/2022;13:37:01;21;CU;4;0,0
Y00561G0;4906053170;0084189240;20/12/2022;13:37:02;7;CU;1;0,0
Y00561G0;4906053170;0084189240;20/12/2022;13:37:02;2;CU;0;0,0
Y000060802;4906053170;0084189240;20/12/2022;13:37:02;25;CU;4;0,0
Y000060902;4906053170;0084189240;20/12/2022;13:37:02;23;CU;4;0,0
Y300047300;4906053170;0084189240;20/12/2022;13:37:02;3;CU;1;0,0
Y301017000;4906053170;0084189240;20/12/2022;13:37:02;7;CU;1;0,0
Y301017000;4906053170;0084189240;20/12/2022;13:37:02;8;CU;1;0,0
Y301017600;4906053170;0084189240;20/12/2022;13:37:02;19;CU;3;0,0
Y301017600;4906053170;0084189240;20/12/2022;13:37:02;4;CU;1;0,0
Y301044700;4906053170;0084189240;20/12/2022;13:37:02;16;CU;3;0,0
Y301764100;4906053170;0084189240;20/12/2022;13:37:02;7;CU;1;0,0
Y301765200;4906053170;0084189240;20/12/2022;13:37:02;1;CU;0;0,0
Y301765200;4906053170;0084189240;20/12/2022;13:37:02;6;CU;1;0,0
Y301780800;4906053170;0084189240;20/12/2022;13:37:02;12;CU;1;0,0
Y301780800;4906053170;0084189240;20/12/2022;13:37:02;7;CU;1;0,0
Y301780900;4906053170;0084189240;20/12/2022;13:37:02;4;CU;0;0,0
Y301780900;4906053170;0084189240;20/12/2022;13:37:02;8;CU;1;0,0
Y301781200;4906053170;0084189240;20/12/2022;13:37:02;7;CU;1;0,0
Y301781200;4906053170;0084189240;20/12/2022;13:37:02;6;CU;1;0,0
Y302169400;4906053170;0084189240;20/12/2022;13:37:02;33;CU;6;0,0
Y00561G0;4906053178;0084189241;20/12/2022;13:37:04;1;CU;0;0,0
Y00561G0;4906053178;0084189241;20/12/2022;13:37:04;46;CU;8;0,0
Y000060802;4906053178;0084189241;20/12/2022;13:37:04;82;CU;14;0,0
Y000060902;4906053178;0084189241;20/12/2022;13:37:04;39;CU;7;0,0
Y300752601;4906053178;0084189241;20/12/2022;13:37:04;1;CU;0;0,0
Y301017000;4906053178;0084189241;20/12/2022;13:37:04;18;CU;3;0,0
Y301017600;4906053178;0084189241;20/12/2022;13:37:04;1;CU;0;0,0
Y301017600;4906053178;0084189241;20/12/2022;13:37:04;76;CU;13;0,0
Y301017800;4906053178;0084189241;20/12/2022;13:37:04;12;CU;2;0,0
Y301044700;4906053178;0084189241;20/12/2022;13:37:04;61;CU;10;0,0
Y301044700;4906053178;0084189241;20/12/2022;13:37:04;2;CU;0;0,0
Y301764100;4906053178;0084189241;20/12/2022;13:37:04;18;CU;2;0,0
Y301764100;4906053178;0084189241;20/12/2022;13:37:04;6;CU;1;0,0
Y301765200;4906053178;0084189241;20/12/2022;13:37:04;29;CU;5;0,0
Y301780800;4906053178;0084189241;20/12/2022;13:37:04;31;CU;3;0,0
Y301780800;4906053178;0084189241;20/12/2022;13:37:04;1;CU;0;0,0
Y301780900;4906053178;0084189241;20/12/2022;13:37:04;6;CU;1;0,0
Y301780900;4906053178;0084189241;20/12/2022;13:37:04;2;CU;0;0,0
Y301781200;4906053178;0084189241;20/12/2022;13:37:04;5;CU;0;0,0
Y302169400;4906053178;0084189241;20/12/2022;13:37:04;26;CU;4;0,0
Y00561G0;4906053180;0084189242;20/12/2022;13:37:05;3;CU;1;0,0
Y00561G0;4906053180;0084189242;20/12/2022;13:37:05;47;CU;8;0,0
Y000060802;4906053180;0084189242;20/12/2022;13:37:05;50;CU;8;0,0
Y000060902;4906053180;0084189242;20/12/2022;13:37:05;42;CU;7;0,0
Y300047300;4906053180;0084189242;20/12/2022;13:37:05;2;CU;0;0,0
Y300047300;4906053180;0084189242;20/12/2022;13:37:05;12;CU;2;0,0
Y300752500;4906053180;0084189242;20/12/2022;13:37:05;6;CU;1;0,0
Y300752601;4906053180;0084189242;20/12/2022;13:37:05;9;CU;1;0,0
Y301017000;4906053180;0084189242;20/12/2022;13:37:05;1;CU;0;0,0
Y301017000;4906053180;0084189242;20/12/2022;13:37:05;11;CU;2;0,0
Y301017600;4906053180;0084189242;20/12/2022;13:37:05;37;CU;6;0,0
Y301017600;4906053180;0084189242;20/12/2022;13:37:05;1;CU;0;0,0
Y301017800;4906053180;0084189242;20/12/2022;13:37:05;1;CU;0;0,0
Y301017800;4906053180;0084189242;20/12/2022;13:37:05;20;CU;3;0,0
Y301044700;4906053180;0084189242;20/12/2022;13:37:05;85;CU;14;0,0
Y301044700;4906053180;0084189242;20/12/2022;13:37:05;2;CU;0;0,0
Y301343900;4906053180;0084189242;20/12/2022;13:37:05;6;CU;1;0,0
Y301343900;4906053180;0084189242;20/12/2022;13:37:05;5;CU;1;0,0
Y301764100;4906053180;0084189242;20/12/2022;13:37:05;9;CU;1;0,0
Y301764100;4906053180;0084189242;20/12/2022;13:37:05;6;CU;1;0,0
Y301765200;4906053180;0084189242;20/12/2022;13:37:05;1;CU;0;0,0
Y301765200;4906053180;0084189242;20/12/2022;13:37:05;14;CU;2;0,0
Y301780800;4906053180;0084189242;20/12/2022;13:37:05;2;CU;0;0,0
Y301780800;4906053180;0084189242;20/12/2022;13:37:05;21;CU;2;0,0
Y301780900;4906053180;0084189242;20/12/2022;13:37:05;15;CU;1;0,0
Y301780900;4906053180;0084189242;20/12/2022;13:37:05;5;CU;0;0,0
Y301781200;4906053180;0084189242;20/12/2022;13:37:05;6;CU;1;0,0
Y301781200;4906053180;0084189242;20/12/2022;13:37:05;25;CU;2;0,0
Y302169400;4906053180;0084189242;20/12/2022;13:37:05;5;CU;1;0,0
73924600;4906053182;0084189244;20/12/2022;13:37:07;1;CU;1;0,2
Y00561G0;4906053182;0084189244;20/12/2022;13:37:07;7;CU;1;0,0
Y000060802;4906053182;0084189244;20/12/2022;13:37:07;6;CU;1;0,0
Y000060902;4906053182;0084189244;20/12/2022;13:37:07;9;CU;2;0,0
Y300047300;4906053182;0084189244;20/12/2022;13:37:07;3;CU;1;0,0
Y301017000;4906053182;0084189244;20/12/2022;13:37:07;2;CU;0;0,0
Y301017600;4906053182;0084189244;20/12/2022;13:37:07;16;CU;3;0,0
Y301017800;4906053182;0084189244;20/12/2022;13:37:07;3;CU;1;0,0
Y301044700;4906053182;0084189244;20/12/2022;13:37:07;21;CU;4;0,0
Y301343900;4906053182;0084189244;20/12/2022;13:37:07;1;CU;0;0,0
Y301343900;4906053182;0084189244;20/12/2022;13:37:07;5;CU;1;0,0
Y301765200;4906053182;0084189244;20/12/2022;13:37:07;13;CU;2;0,0
Y301780800;4906053182;0084189244;20/12/2022;13:37:07;4;CU;0;0,0
Y301780900;4906053182;0084189244;20/12/2022;13:37:07;4;CU;0;0,0
Y301780900;4906053182;0084189244;20/12/2022;13:37:07;1;CU;0;0,0
Y302169400;4906053182;0084189244;20/12/2022;13:37:07;3;CU;1;0,0
Y00561G0;4906053183;0084189247;20/12/2022;13:37:08;3;CU;1;0,0
Y00561G0;4906053183;0084189247;20/12/2022;13:37:08;27;CU;5;0,0
Y000060802;4906053183;0084189247;20/12/2022;13:37:08;45;CU;8;0,0
Y000060902;4906053183;0084189247;20/12/2022;13:37:08;21;CU;4;0,0
Y300047300;4906053183;0084189247;20/12/2022;13:37:08;11;CU;2;0,0
Y300047300;4906053183;0084189247;20/12/2022;13:37:08;2;CU;0;0,0
Y300752300;4906053183;0084189247;20/12/2022;13:37:08;6;CU;1;0,0
Y300752700;4906053183;0084189247;20/12/2022;13:37:08;1;CU;0;0,0
Y301017000;4906053183;0084189247;20/12/2022;13:37:08;9;CU;2;0,0
Y301017000;4906053183;0084189247;20/12/2022;13:37:08;21;CU;4;0,0
Y301017600;4906053183;0084189247;20/12/2022;13:37:08;17;CU;3;0,0
Y301017800;4906053183;0084189247;20/12/2022;13:37:08;16;CU;3;0,0
Y301144400;4906053183;0084189247;20/12/2022;13:37:08;1;CU;0;0,0
Y301343900;4906053183;0084189247;20/12/2022;13:37:08;1;CU;0;0,0
Y301764100;4906053183;0084189247;20/12/2022;13:37:08;9;CU;1;0,0
Y301765200;4906053183;0084189247;20/12/2022;13:37:08;1;CU;0;0,0
Y301765200;4906053183;0084189247;20/12/2022;13:37:08;20;CU;3;0,0
Y301780800;4906053183;0084189247;20/12/2022;13:37:08;12;CU;1;0,0
Y301780900;4906053183;0084189247;20/12/2022;13:37:08;1;CU;0;0,0
Y301781200;4906053183;0084189247;20/12/2022;13:37:08;3;CU;0;0,0
Y301781200;4906053183;0084189247;20/12/2022;13:37:08;2;CU;0;0,0
Y302169400;4906053183;0084189247;20/12/2022;13:37:08;14;CU;2;0,0
Y00561G0;4906053184;0084189251;20/12/2022;13:37:11;1;CU;0;0,0
Y000060802;4906053184;0084189251;20/12/2022;13:37:11;7;CU;1;0,0
Y000060902;4906053184;0084189251;20/12/2022;13:37:11;13;CU;2;0,0
Y300047300;4906053184;0084189251;20/12/2022;13:37:11;10;CU;2;0,0
Y300752300;4906053184;0084189251;20/12/2022;13:37:11;2;CU;0;0,0
Y300752500;4906053184;0084189251;20/12/2022;13:37:11;4;CU;1;0,0
Y300752601;4906053184;0084189251;20/12/2022;13:37:11;1;CU;0;0,0
Y301017600;4906053184;0084189251;20/12/2022;13:37:11;15;CU;3;0,0
Y301017800;4906053184;0084189251;20/12/2022;13:37:11;5;CU;1;0,0
Y301044700;4906053184;0084189251;20/12/2022;13:37:11;15;CU;3;0,0
Y301764100;4906053184;0084189251;20/12/2022;13:37:11;3;CU;0;0,0
Y301765200;4906053184;0084189251;20/12/2022;13:37:11;9;CU;2;0,0
Y301780800;4906053184;0084189251;20/12/2022;13:37:11;6;CU;1;0,0
Y301780900;4906053184;0084189251;20/12/2022;13:37:11;2;CU;0;0,0
Y301780900;4906053184;0084189251;20/12/2022;13:37:11;2;CU;0;0,0
Y301781200;4906053184;0084189251;20/12/2022;13:37:11;3;CU;0;0,0
Y302169400;4906053184;0084189251;20/12/2022;13:37:11;5;CU;1;0,0
Y00561G0;4906053185;0084189238;20/12/2022;13:52:00;2;CU;0;0,0
Y00561G0;4906053185;0084189238;20/12/2022;13:52:00;5;CU;1;0,0
Y000060802;4906053185;0084189238;20/12/2022;13:52:00;30;CU;5;0,0
Y000060902;4906053185;0084189238;20/12/2022;13:52:00;32;CU;5;0,0
Y300047300;4906053185;0084189238;20/12/2022;13:52:00;3;CU;1;0,0
Y300047300;4906053185;0084189238;20/12/2022;13:52:00;23;CU;4;0,0
Y300752300;4906053185;0084189238;20/12/2022;13:52:00;9;CU;2;0,0
Y300752300;4906053185;0084189238;20/12/2022;13:52:00;4;CU;1;0,0
Y300752500;4906053185;0084189238;20/12/2022;13:52:00;9;CU;2;0,0
Y300752601;4906053185;0084189238;20/12/2022;13:52:00;4;CU;0;0,0
Y301017000;4906053185;0084189238;20/12/2022;13:52:00;14;CU;2;0,0
Y301017600;4906053185;0084189238;20/12/2022;13:52:00;25;CU;4;0,0
Y301017600;4906053185;0084189238;20/12/2022;13:52:00;3;CU;1;0,0
Y301017800;4906053185;0084189238;20/12/2022;13:52:00;18;CU;3;0,0
Y301044700;4906053185;0084189238;20/12/2022;13:52:00;41;CU;7;0,0
Y301343900;4906053185;0084189238;20/12/2022;13:52:00;10;CU;2;0,0
Y301764100;4906053185;0084189238;20/12/2022;13:52:00;7;CU;1;0,0
Y301765200;4906053185;0084189238;20/12/2022;13:52:00;26;CU;4;0,0
Y301780800;4906053185;0084189238;20/12/2022;13:52:00;7;CU;1;0,0
Y301780900;4906053185;0084189238;20/12/2022;13:52:00;3;CU;0;0,0
Y301781200;4906053185;0084189238;20/12/2022;13:52:00;5;CU;0;0,0
Y302169400;4906053185;0084189238;20/12/2022;13:52:00;7;CU;1;0,0
Y00561G0;4906053189;0084189236;20/12/2022;13:52:04;39;CU;7;0,0
Y000060802;4906053189;0084189236;20/12/2022;13:52:04;185;CU;31;0,1
Y000060902;4906053189;0084189236;20/12/2022;13:52:04;174;CU;29;0,1
Y300047300;4906053189;0084189236;20/12/2022;13:52:04;21;CU;4;0,0
Y300047300;4906053189;0084189236;20/12/2022;13:52:04;11;CU;2;0,0
Y300752300;4906053189;0084189236;20/12/2022;13:52:04;7;CU;1;0,0
Y300752300;4906053189;0084189236;20/12/2022;13:52:04;6;CU;1;0,0
Y301017000;4906053189;0084189236;20/12/2022;13:52:04;27;CU;5;0,0
Y301017000;4906053189;0084189236;20/12/2022;13:52:04;13;CU;2;0,0
Y301017600;4906053189;0084189236;20/12/2022;13:52:04;25;CU;4;0,0
Y301017600;4906053189;0084189236;20/12/2022;13:52:04;87;CU;15;0,1
Y301017800;4906053189;0084189236;20/12/2022;13:52:04;14;CU;2;0,0
Y301017800;4906053189;0084189236;20/12/2022;13:52:04;25;CU;4;0,0
Y301044700;4906053189;0084189236;20/12/2022;13:52:04;102;CU;17;0,0
Y301343900;4906053189;0084189236;20/12/2022;13:52:04;29;CU;5;0,0
Y301765200;4906053189;0084189236;20/12/2022;13:52:04;26;CU;4;0,0
Y301765200;4906053189;0084189236;20/12/2022;13:52:04;11;CU;2;0,0
Y301780800;4906053189;0084189236;20/12/2022;13:52:04;11;CU;1;0,0
Y301780800;4906053189;0084189236;20/12/2022;13:52:04;17;CU;1;0,0
Y301781200;4906053189;0084189236;20/12/2022;13:52:04;4;CU;0;0,0
Y301781200;4906053189;0084189236;20/12/2022;13:52:04;6;CU;1;0,0
Y302169400;4906053189;0084189236;20/12/2022;13:52:04;42;CU;7;0,0
Y00561G0;4906053191;0084189235;20/12/2022;13:52:07;23;CU;4;0,0
Y00561G0;4906053191;0084189235;20/12/2022;13:52:07;3;CU;1;0,0
Y000060802;4906053191;0084189235;20/12/2022;13:52:07;72;CU;12;0,0
Y000060902;4906053191;0084189235;20/12/2022;13:52:07;62;CU;10;0,0
Y300047300;4906053191;0084189235;20/12/2022;13:52:07;6;CU;1;0,0
Y301017000;4906053191;0084189235;20/12/2022;13:52:07;17;CU;3;0,0
Y301017600;4906053191;0084189235;20/12/2022;13:52:07;2;CU;0;0,0
Y301017600;4906053191;0084189235;20/12/2022;13:52:07;25;CU;4;0,0
Y301017800;4906053191;0084189235;20/12/2022;13:52:07;12;CU;2;0,0
Y301044700;4906053191;0084189235;20/12/2022;13:52:07;54;CU;9;0,0
Y301322800;4906053191;0084189235;20/12/2022;13:52:07;10;CU;2;0,0
Y301343900;4906053191;0084189235;20/12/2022;13:52:07;17;CU;3;0,0
Y301764100;4906053191;0084189235;20/12/2022;13:52:07;10;CU;1;0,0
Y301764100;4906053191;0084189235;20/12/2022;13:52:07;12;CU;1;0,0
Y301765200;4906053191;0084189235;20/12/2022;13:52:07;7;CU;1;0,0
Y301780800;4906053191;0084189235;20/12/2022;13:52:07;30;CU;3;0,0
Y301780800;4906053191;0084189235;20/12/2022;13:52:07;3;CU;0;0,0
Y301780900;4906053191;0084189235;20/12/2022;13:52:07;4;CU;0;0,0
Y301781200;4906053191;0084189235;20/12/2022;13:52:07;3;CU;0;0,0
Y302169400;4906053191;0084189235;20/12/2022;13:52:07;8;CU;1;0,0
Y000060808;4906053192;0084189239;20/12/2022;13:52:11;1;CU;0;0,0
Y000060808;4906053192;0084189239;20/12/2022;13:52:11;19;CU;3;0,0
Y000060909;4906053192;0084189239;20/12/2022;13:52:11;10;CU;2;0,0
Y000060909;4906053192;0084189239;20/12/2022;13:52:11;9;CU;2;0,0
Y300047300;4906053192;0084189239;20/12/2022;13:52:11;16;CU;3;0,0
Y300047300;4906053192;0084189239;20/12/2022;13:52:11;1;CU;0;0,0
Y300752302;4906053192;0084189239;20/12/2022;13:52:11;5;CU;1;0,0
Y300752500;4906053192;0084189239;20/12/2022;13:52:11;5;CU;1;0,0
Y300752610;4906053192;0084189239;20/12/2022;13:52:11;3;CU;0;0,0
Y300752700;4906053192;0084189239;20/12/2022;13:52:11;5;CU;1;0,0
Y301017000;4906053192;0084189239;20/12/2022;13:52:11;6;CU;1;0,0
Y301017600;4906053192;0084189239;20/12/2022;13:52:11;21;CU;4;0,0
Y301017600;4906053192;0084189239;20/12/2022;13:52:11;1;CU;0;0,0
Y301017803;4906053192;0084189239;20/12/2022;13:52:11;1;CU;0;0,0
Y301017803;4906053192;0084189239;20/12/2022;13:52:11;7;CU;1;0,0
Y301044700;4906053192;0084189239;20/12/2022;13:52:11;20;CU;3;0,0
Y301044700;4906053192;0084189239;20/12/2022;13:52:11;1;CU;0;0,0
Y301322800;4906053192;0084189239;20/12/2022;13:52:11;4;CU;1;0,0
Y301343901;4906053192;0084189239;20/12/2022;13:52:11;8;CU;1;0,0
Y301709100;4906053192;0084189239;20/12/2022;13:52:11;19;CU;3;0,0
Y301764100;4906053192;0084189239;20/12/2022;13:52:11;2;CU;0;0,0
Y301764100;4906053192;0084189239;20/12/2022;13:52:11;5;CU;0;0,0
Y301765200;4906053192;0084189239;20/12/2022;13:52:11;11;CU;2;0,0
Y301780802;4906053192;0084189239;20/12/2022;13:52:11;4;CU;0;0,0
Y301781201;4906053192;0084189239;20/12/2022;13:52:11;6;CU;1;0,0
Y00561G0;4906053202;0084189234;20/12/2022;14:25:04;56;CU;9;0,0
Y00561G0;4906053202;0084189234;20/12/2022;14:25:04;13;CU;2;0,0
Y000060802;4906053202;0084189234;20/12/2022;14:25:04;106;CU;18;0,0
Y000060902;4906053202;0084189234;20/12/2022;14:25:04;71;CU;12;0,0
Y300047200;4906053202;0084189234;20/12/2022;14:25:04;1;CU;0;0,0
Y300047300;4906053202;0084189234;20/12/2022;14:25:04;11;CU;2;0,0
Y300047300;4906053202;0084189234;20/12/2022;14:25:04;19;CU;3;0,0
Y300752300;4906053202;0084189234;20/12/2022;14:25:04;8;CU;1;0,0
Y301017000;4906053202;0084189234;20/12/2022;14:25:04;6;CU;1;0,0
Y301017000;4906053202;0084189234;20/12/2022;14:25:04;34;CU;6;0,0
Y301017600;4906053202;0084189234;20/12/2022;14:25:04;87;CU;15;0,1
Y301017600;4906053202;0084189234;20/12/2022;14:25:04;19;CU;3;0,0
Y301017800;4906053202;0084189234;20/12/2022;14:25:04;43;CU;7;0,0
Y301017800;4906053202;0084189234;20/12/2022;14:25:04;2;CU;0;0,0
Y301044700;4906053202;0084189234;20/12/2022;14:25:04;127;CU;21;0,0
Y301044700;4906053202;0084189234;20/12/2022;14:25:04;12;CU;2;0,0
Y301322800;4906053202;0084189234;20/12/2022;14:25:04;4;CU;1;0,0
